Integers,Floats
78223,991196.6902108281
43562,35132.62048641957
97014,808406.1344717033
70172,726341.9830270838
67493,303106.03675868193
17153,821696.8517053446
54479,577119.3087057334
72450,337663.8875479765
19646,572268.1466273007
89127,906625.7490195464
26157,146799.7402452986
52016,398821.1824573952
29112,691795.8231895687
46660,996931.7235126292
7125,652702.684887472
8051,42853.404077722385
83145,663115.0351891712
86124,987676.458773492
91273,77094.87509025993
13640,850404.3187244135
75998,48202.53057993676
42612,234229.04274059652
64411,538530.3440461428
641,437543.18710708374
26214,876032.8540026096
94871,687228.002041212
50373,404265.8692468944
36955,243105.30282423168
58693,825168.5125558305
43888,826286.7277597762
48153,592187.443512406
56490,332491.689729617
76089,280584.86662778235
98837,144106.04975978614
31557,527496.0245385375
57876,783367.8927739972
44230,979061.1966773964
89247,550869.2884542089
78292,119776.12896775019
79700,820581.7063979103
95912,15462.449183090468
10798,380257.76764087233
90616,553469.7925535176
91428,413728.48301017116
68251,508856.53482268506
36588,477200.797637633
16739,556645.3346074249
90399,60130.93186386805
56896,708688.0450428574
34755,898056.4971983125
37164,856156.475875005
90209,488457.3599339165
55550,664587.5635113511
20129,491778.60719278315
30382,552024.4778497482
31701,991187.9610144742
6553,22911.332367186984
26024,777168.2031465531
84021,196764.08601304094
80796,610310.7022184959
27045,825081.38462112
58385,811155.531184535
9553,923046.5236772088
34108,653188.5723769445
7356,996622.9188773496
22859,767648.101032015
11859,233605.2601224602
62447,684413.1835803614
88887,358815.27236676816
7373,748759.4292344193
6919,544995.6497304387
76951,903748.0849651766
96348,406846.2724503203
96618,967815.1705746381
40848,272531.4053412438
72907,746141.0252864838
49076,312164.9102263912
34705,405468.7618251234
34818,648065.7925137058
95323,122704.41301546345
40406,839743.1131319292
6292,446394.56945999165
26597,949305.1631803127
88656,636431.5907333741
31084,923920.9712751977
91753,31004.920403765427
49648,237856.13379858012
34962,556200.636205254
35471,932552.7147559595
63972,734970.7320319747
94002,670991.2878770424
67101,341589.22319361405
16965,650441.2825715042
30007,705756.6595599966
18364,283886.90994434734
35593,554507.009060321
95080,113439.8808140327
23711,342434.56019631994
83517,707581.5006545815
8617,459027.48878933204
7465,957805.6438482314
51288,13183.944642391014
34013,992210.6419019279
3941,577563.0806787661
69742,21967.05909809568
12084,532777.3738964072
41448,586450.2901654507
92382,494073.84905164794
4397,493003.4397967956
10987,677757.9994406215
88966,552962.6902801126
12810,864430.8719005664
14037,357618.0235757274
68799,810594.2259076026
5274,713733.9291712022
75450,184556.4207777035
86661,752894.5715617582
15046,614052.0523487926
15369,4935.439754590234
55433,562014.7579498274
36329,864411.6869403039
7346,429554.4722075638
76221,16692.24888971786
5020,472260.91974562843
1904,143948.68780882552
21625,989529.0927646601
40690,734892.1521275005
54144,967319.612253909
13238,731879.7190401808
87434,323299.3686984802
9024,821059.3758780466
57543,36912.677826827865
72200,815798.456312056
96375,97612.48427098547
2458,914272.3216205034
17532,736584.4399823752
34189,463701.8574359964
25340,897900.6287466193
36268,841315.1581767264
31537,776304.3071675267
69528,444212.6290296906
51037,607565.5075889179
93797,315074.48163271253
74564,846748.3201927877
89786,408936.91778493376
390,979964.3744559867
14535,907353.3761501445
35774,256255.81133314234
93274,211536.74607562623
85169,581393.8047404462
87954,688994.6832523922
73625,172482.5922630193
95638,188177.71237325546
83154,336109.1595451084
91730,96580.41374926499
99567,135634.71669773775
78295,842962.3212167053
77873,303344.7517309978
94508,556315.5291574319
441,831881.1907002167
89476,626071.345770077
63043,734050.6318215665
42279,568904.3670478459
91812,579775.4992485157
74286,938657.1795413423
94815,823420.9470330505
7513,356886.3492833104
88109,457653.45180761995
84450,360466.4613157848
73547,699401.8495893265
97902,222040.8403829468
29056,806088.4103364325
10055,395706.71123629966
26327,85141.21287804343
52202,736480.7358973976
78112,61334.408070905716
55360,7487.4935563667
30494,13441.624013445295
56646,523282.36430285213
21295,191074.90531636684
73675,128651.17535933128
22209,320759.1212024569
80604,263024.8834570042
17500,451100.3439676906
90151,698014.1245846173
81769,798087.385992266
50635,154880.67476999806
14538,118138.44926512724
11003,241564.25592856624
1651,814102.8476882357
78357,958858.8841035615
65538,665572.5150406868
22198,784373.2281635371
99616,937692.8970474638
8695,985468.656773834
16393,292678.5826900351
60132,85719.55000476261
32267,885375.0432250248
51098,944101.7765317181
83851,950644.0475311541
24044,442049.05339505995
31693,138516.67209152403
8403,279027.80199718405
77189,111366.78734391856
55936,444110.64968964254
42421,863062.6943144397
70654,953236.4525518984
49877,874712.7906460983
59808,244173.38747220885
37401,534047.9361608516
42480,813691.0462764524
58254,335319.7494982868
19658,731678.9481717835
31808,725593.0432350963
23317,205539.24679340096
14111,522199.0207440272
17936,66751.27882892004
70339,378930.2065829568
84549,556119.388381785
37253,26705.29342128052
19011,870402.0165868442
39868,123575.16998607763
40391,775944.0065609461
70895,178951.94605303332
50577,673819.2140883583
76748,757574.8724102647
6732,5871.823858259193
91615,635872.0850432909
96478,287851.88495548203
24343,759870.9267070878
67558,612067.7791851978
40400,108214.15441661778
5592,966281.1425835231
65206,889258.832636053
31490,816538.5412444193
93349,367969.12582581537
73602,912286.7041179285
71505,473095.7354649374
96331,727103.1746846864
19701,603281.0779081798
27309,795553.252654634
86478,224381.64843042544
95491,557752.8720884669
98313,984503.6725542693
8548,42511.36240581968
34662,544028.7092439858
58005,687420.7113895545
36931,266542.9171351065
14013,943001.951866641
88087,979212.9370756132
66703,578384.6656115265
41062,807606.266157126
36076,936696.8623221025
63527,906622.0044022237
83666,360669.84453812125
26038,510735.64514805836
57179,488939.68989372323
1065,844201.7275607683
79261,786762.3838429733
58177,168197.26213842342
21839,585652.9864735539
96355,149300.5753482091
82865,357450.2497456655
66638,223947.22207160646
33280,51169.41079204987
80613,963464.491559073
31762,173238.95618314462
91065,346318.5857797296
43778,342312.19355603534
29638,627822.5027823495
85483,567943.1555233604
81082,597079.4610612001
15221,70891.44911151644
27336,744716.9262421259
61758,904444.9483940915
36783,784730.3114439945
23931,529425.5599776525
26691,725442.312575775
18279,439606.06330408686
53518,832221.9840525717
32242,905225.2480104737
72989,264716.1325055958
32579,552339.4551817997
96162,28706.24357955205
3022,563479.1259485326
72241,42328.11405319485
75906,104591.74731668878
34877,375322.48809236416
12990,489156.79748634156
64905,665101.032740876
77884,259513.9648754135
13197,876361.5146371791
55962,727924.312790639
40226,907715.9890821856
20929,52895.110229634454
56063,4412.032246925506
4069,487620.0410722278
1062,217746.50926954916
53957,520530.29397119884
30501,426398.0613919909
62882,831836.730556811
27094,539185.8133382491
18300,600743.7182387064
79612,379295.5074456607
23817,28243.88746465605
81212,214123.19442480666
61864,337448.7454031612
60970,895137.3210666832
71454,380822.9668819281
64815,919704.9731846583
58232,908391.7720166845
63736,845474.6135495183
16606,98695.9984880078
97475,993868.8630145811
73266,712946.159638386
12374,208547.77223190945
67163,769701.9477659003
54467,176154.12687490793
62710,38647.27785175321
35777,457334.9770165502
21132,111650.77657150422
38247,207317.1239626961
54854,242858.93196353654
17174,606171.2534154364
11492,37129.73860194731
98635,799646.1204366479
61912,650358.0445162077
8527,331400.90180067165
1152,743455.6386542983
66093,81068.84673186208
72134,716842.9802812608
18299,386913.27765543025
4089,905422.6126854963
60572,630891.9737306428
72185,314557.2575505897
37656,349241.21937281854
84164,53740.45769542728
61243,171310.03506161287
16723,916211.0153967029
7395,695557.5889400624
47072,951870.9032304512
23200,885353.557533569
54211,800056.817929207
85277,970894.2965813051
78554,24018.030260042717
83957,348173.6953712207
49643,43538.88450219898
23991,511858.3731907346
40516,652634.0546469833
25760,304134.80635742587
1316,695265.1779906548
36304,245699.34276739357
35124,885832.2605990833
20099,65347.24335590422
99072,894999.2345959839
85909,888734.4875397084
38529,854847.4803051885
13862,532503.2487271333
50547,40460.43958445713
35947,644857.4489539696
40776,504384.57552188146
49797,302146.8582168036
97136,126514.8309921008
27124,390622.82506466535
90256,430123.1310235772
88463,668774.847520801
65214,787628.1119936041
98901,734185.2825309099
77315,666351.4567729293
12710,669828.8991265931
33458,570374.5745516128
28091,559137.8532023709
89659,719497.2700865684
25299,644323.9308594421
61854,783750.2346953794
46692,614712.4036867855
9281,4299.762019948301
46921,161488.37596737704
61868,497923.08566197695
28604,971115.3527109877
73937,630922.8099641446
12622,541803.9538399485
98677,803552.7110054279
10488,240502.05607254032
64264,731407.0667388674
11208,852177.7198962116
88986,332679.4757868188
59683,913111.5493901179
33661,509901.6606321141
70322,924048.1196932552
68811,123005.75523453663
95423,120822.83840947723
95303,873418.755513528
14658,785622.2724936648
51962,620627.8939371473
83769,806174.9469779858
30071,31269.185941080745
35608,830657.1692686337
64216,363962.37947945436
68124,388512.51397912926
76035,853931.9082881196
11182,297103.22781823523
88517,930367.4434991523
60820,681376.6358925062
59506,370432.8252979679
38528,572291.6395030556
54490,772433.9320470633
42250,978742.6320409878
51992,821578.0654257744
2914,314048.0522908692
80177,186061.34982171093
34968,20083.546464237745
49129,435989.8733781945
24606,711404.886501926
79380,117106.55101136549
73904,254702.15648482295
25740,112778.6263642668
53037,680144.3497506966
17923,276078.77813775744
3499,924701.388081249
41067,208437.24462738322
15497,203187.88943683403
46838,418198.80728456145
82196,550653.0347265255
95930,680198.1115155964
80338,210606.56279448757
79149,282382.1811258905
27532,3700.897453294253
65456,240399.4787563801
77423,364032.10351391777
83004,700443.3171678849
16600,357715.89907563967
75254,927841.7651195225
16618,180768.17320726832
796,88690.0205831088
58167,443309.2820521393
80108,96787.02676212623
24994,946406.4195500922
86048,328389.67014041817
88283,286501.3265053317
80929,149547.35337118543
29813,982808.5801992322
33333,698896.1659747851
23549,708327.8974092162
62357,781009.8826810996
17096,180157.00840343366
76793,334742.094684543
45860,177455.3659910845
56602,550896.2835753498
42751,474890.1173766932
92779,826077.7028853068
94943,488133.7681402272
33000,360003.5856698176
47260,929186.4759608567
67767,749204.6632682495
5885,101209.4857872972
8947,575632.5836412045
6345,404601.51973220846
51833,862922.7577228043
61474,931207.3342594774
11152,962019.7793382598
18348,834979.8172965852
43408,258904.3091720043
44092,930363.2478471062
68262,623830.5940679723
21887,294054.7305843038
41473,512224.20373174705
64700,211533.14765645377
82887,978149.7043480396
18074,652157.0202767778
84976,941200.0517447073
82012,98822.81605240381
57238,294510.22671094426
95549,656978.3972476451
75649,104288.38323230625
39318,146033.41645957687
10202,379988.30770149577
35493,529781.6266863799
2760,392206.39327492745
86634,355242.6052660222
14961,772999.8455244566
12094,786650.5740557961
49384,654250.082976733
18757,718210.6686846935
49732,879645.631782578
8660,463042.3705108559
15086,813395.1326041445
16803,714595.4381027329
30801,284603.3604906748
88403,741734.411671165
23462,438690.7828863439
99511,714556.5193118965
88399,391645.0182758759
75959,470897.9907467096
67560,239014.56695236987
93216,653675.5661788795
10187,257078.27585993856
86209,611551.7226901104
89756,387016.1325901731
99713,563334.2824211229
56027,87692.13544835775
23792,948221.5643678043
31620,445978.8031879866
81320,673540.4536692117
33978,309782.26394291705
29763,613360.309893749
75120,514716.4843856629
3569,382143.0716032399
24046,752074.3668211263
29708,416303.3444079181
21042,745155.1871791617
39127,919459.2406376569
86367,898648.7452153494
72663,925834.6357833197
23183,374618.9224501924
88836,895433.0245702373
24749,104650.45696774292
31246,462170.257086676
85709,449194.3327209214
3832,100613.96989242733
34131,177790.51484893402
73438,880939.8406618242
61069,514486.080790603
13685,266886.52794387727
95141,25920.355823287646
76773,962782.665810918
32937,486060.7192723389
60049,545484.3716350248
60436,650524.5559979989
82239,753510.4584342878
62786,762778.9965823262
62027,104487.94011563716
42063,225965.52590677343
35371,893549.0200516363
55182,796344.0207704612
2632,201448.97445641417
1688,181277.88577693177
60657,406926.8988822926
25979,603579.5753682121
4359,778832.7106250174
97048,278686.87269291544
61503,247495.63097439107
28005,178814.52644748986
7682,342474.0263894961
78561,145684.05097337326
97782,747530.6065922215
43909,594376.0589484182
21652,451138.8445803602
80791,475592.39157181204
49339,62811.76561916088
12810,110910.47076309683
24560,372177.3664167814
21770,493140.51740933175
98277,818867.6566597045
85894,341331.5218578027
16616,244734.15440458272
5179,791509.1805494573
66913,977765.8734805789
81339,225212.7895279901
98116,37801.233637701494
17626,823600.3704639202
31452,350353.96023158537
73252,912855.3641224776
70657,537625.9494371387
76617,252410.2623432211
69798,308388.696131974
96007,229122.0808509952
48485,202040.18072724648
28645,227336.0549308747
68218,699079.1555427868
48244,70995.79030553959
48213,476182.7995936413
53266,306603.8060253451
41757,417650.34750793345
14454,869187.3578351414
77309,241209.477302627
75096,796809.324349584
75546,129610.75501351521
34041,491661.5718155302
69110,728436.7232163725
21038,452737.12072994414
89618,630403.5394852686
2096,450135.39835029736
86134,531418.1448697058
43358,872814.6091303818
97382,697270.6948941742
19581,572816.179215987
12870,747653.9337575288
55617,248295.8793659662
75918,403005.2294782504
76259,27636.66469470054
44927,544574.3142715147
25631,344701.44814390206
25035,815099.4524930781
255,542934.4137451547
70081,383496.7953363689
65489,880563.7800000296
22567,112304.25670932721
79917,987601.3299158652
59561,994118.0058217247
33094,101241.00116206045
62603,518160.78911753296
14115,78251.83430894383
47816,688739.2218657003
28987,93493.29568225835
78199,812375.3129575285
99553,752478.1563236833
58264,940836.2917547335
55776,758971.2470754675
81507,180962.6490295016
49188,806762.7207293991
54772,195150.79768148443
48774,660173.3437425095
30659,988939.54492097
54814,316594.76679402095
28507,799375.3582683352
96973,796157.3817290324
97009,819119.5357960284
13242,910693.142537371
10378,331362.20381064306
14035,744732.7482846585
78028,690810.0195516221
13359,254514.42468421848
17226,214323.18611235282
49002,568788.3830831845
81504,135667.4224609646
3067,829194.771726244
35498,647416.380874384
88663,29018.021824685606
22234,87127.17598791381
8106,574187.4753760175
93170,966178.2853888482
25017,877106.3647003017
22510,749592.5893330304
14555,221491.65915161403
85133,561497.9370718676
70751,408327.43658257124
99701,207770.20582386325
73620,78007.34223530453
60496,817558.5057282225
33410,587634.6565561068
95314,417436.88851307414
11362,18814.914213029966
25125,856781.775531316
31549,605834.9382783243
26816,165359.10464759145
60048,301145.56918046525
47731,830158.06357825
69735,355789.3681613331
91513,146864.40663826696
83641,949010.901656639
22807,251540.3603922521
82350,896190.8944635169
7508,836240.8508372764
80119,549755.0019058626
89423,41615.97890848722
38773,63254.24626094827
44658,612070.3054679853
54492,250659.43547253232
88005,867720.1409243287
4760,569486.7307041573
58076,106905.81755824244
56410,840035.9359686469
76254,221357.76254569786
66965,828847.5735525915
72675,648282.6667749648
88043,587439.1792527111
98053,558507.9016124477
289,450430.0127178272
66561,655549.6396412288
84477,804590.6097939711
38364,114453.64575001641
2120,224453.30478998178
56915,45059.16237999466
22095,176117.31274732327
27487,517076.6941252179
37493,10237.058916571707
20289,567322.6478832995
99424,737864.8975954119
23412,488.35263228153957
7267,288041.95266591106
67933,558533.9675698704
47369,99132.55152693098
20019,809922.8555740541
63566,873515.4297388635
31992,379947.10824212467
61972,588775.7796103125
20320,501122.0679811462
41583,591088.6451254997
66283,358060.5932866776
38047,462663.03814831655
57964,594951.073908442
48963,152964.83432160385
85256,766777.4704146372
85993,214788.48862684137
14642,248603.98565930003
29667,334115.2276728879
11024,574189.7444780954
40949,953455.8756924429
98972,422111.3103849835
975,881234.3185902041
44034,589829.1536590678
57125,765072.5866463288
63705,339922.6377343826
48360,525657.336768717
96255,58409.59058640938
77012,93534.53544082897
38916,145183.58009292406
64263,261562.99910589846
93867,367261.26505912084
4803,757190.713832511
34939,584164.7056839616
9593,123214.98206842934
86831,475790.64237382606
83636,374470.5016094828
73484,927254.4112342338
90344,498895.26726576936
36543,383256.07232317625
43236,895118.532557446
24877,958853.6574660147
78031,141460.71202081454
75028,906340.8060569771
20757,428548.615669638
94042,299322.40388709435
79867,37574.743977058904
14685,471236.7976133375
40260,183440.4361219182
62330,64541.6202796994
65198,51159.00967027735
60039,807795.8375584416
32274,801764.9430940846
85920,353458.71390426194
13416,210500.1890813398
87088,404683.1958260513
94512,353574.41900638473
70195,245878.08358359864
15851,979710.6493516598
39324,29351.534556473034
44710,28781.224629956545
96206,960502.7777161209
81251,871356.8390152556
18472,938745.4889657192
70193,816370.2872102052
12160,51944.062637450304
78065,185243.69180469544
88459,996032.0874023278
19916,960886.930851432
96045,609773.809208368
74851,450373.81409981067
62846,61396.13418790889
87324,878947.8555663207
5994,787668.8149067161
11311,704434.910794969
68510,583367.1755380833
45782,265565.42890222307
27945,807346.8008647687
78527,592315.8096558353
99644,665895.1357815504
76889,677106.3805962075
92642,473730.6176557193
76735,569088.5158351371
14614,632773.9765991536
58944,126968.15208473372
66236,709551.6840081796
56831,526466.0320478587
31434,721327.2249955571
58763,860048.698393261
71938,642471.4145000065
19148,474924.17981655983
93782,998194.4783555706
4462,420103.95710017317
13112,763752.9353143198
859,586417.1918945297
51338,139924.82192640795
36252,64573.91201915298
85322,921759.0574180919
61263,176448.43324357577
95680,829324.1601848286
91989,233683.8707069414
35427,478.8067212515672
88504,965453.2358824448
174,775720.4582841792
39727,882944.3082129068
36224,223359.03895914464
63324,286692.25796787307
93843,209354.28488182812
83652,129608.03098368339
89256,82979.11226578118
27600,977067.7553769281
64480,147846.12718363394
48575,211387.21749066337
20498,651633.7603272774
95178,343362.49980838574
33832,945255.7038140573
32040,906329.8451198927
21296,178075.77546178
6773,367409.9656873528
48484,770785.4153825924
69856,471958.30858741066
80170,472883.3438133253
25013,324126.7643395181
69842,800081.8694028041
10059,823394.5649929045
11334,912017.9097366957
85694,836190.1275446564
42537,630110.8267716571
50819,559313.4305753226
25249,965628.0606934141
53446,956220.6546201619
24366,823283.874935524
795,91388.93232441621
14859,99880.25655418585
67506,650742.6055528169
99223,222575.1568983003
79985,154679.6497935053
4332,504443.04220441234
65630,349950.70674135175
48979,717907.0780125977
87639,811343.4469178718
47340,831471.2966843616
16264,992712.9905259064
1613,639773.6639850282
67033,582998.2272649291
40228,672553.5979428522
97353,681617.72888584
1273,618090.1410869561
36491,395624.1168810785
38048,461388.7517160012
45321,966851.6294081636
86132,585317.0147554759
72105,683726.8143288493
7965,531624.3153810994
86315,771160.1918479295
48346,147605.93173598626
98043,241678.1459757493
28390,694310.8681744776
60186,743139.4593916452
23229,517492.0761917486
20106,366907.9511535419
18016,363894.682846049
189,583784.2683658799
18601,394401.5063532245
80256,10660.673838981778
12107,937133.2522541148
27256,591468.5181610473
61329,927520.0138239164
27795,361443.8534501121
44776,904221.0686246371
27569,729437.5756523506
48697,161274.2186913435
70982,333220.68963162194
85282,765026.9571455019
91963,847115.7671843966
60895,51873.61114005363
28646,66373.89192963052
69322,454215.184347567
117,349351.9884929568
78130,258624.7957115511
46539,110973.28029185026
38704,707439.1275678994
21329,929605.2969032668
64708,51260.207982767104
88405,182434.57111978374
26481,354433.5744782108
84627,63744.87238547019
66499,20102.933124316394
16104,615561.0945638489
66038,619047.3010436331
59337,108113.52790572794
511,724747.8106054886
33526,310141.12244546483
18279,598485.5859363711
39859,188832.42822647144
86870,982512.63669704
55776,122787.06555017967
48373,911076.4658853519
7013,295362.3890919973
1771,315468.4205109784
47096,456835.0256262722
49352,372747.70374897314
64764,823802.3948328792
71508,343632.6001434733
14976,992723.5762669173
60212,428093.06284356513
32770,976262.4305622507
31482,169306.95358787104
82810,583481.1270581307
36377,150348.98496549646
49024,384253.6650208656
36478,170023.39769926827
94984,209475.23483633323
94712,467808.2353446
61050,559081.879043394
66509,63145.852683065714
85488,628338.0556818073
26506,139320.0809788136
24155,225816.9625127405
78710,278538.4086774139
10881,645509.4644315216
53037,933715.2584562792
69815,174451.20553702355
60221,337006.08157707576
31216,684902.016847862
87928,528036.4713727662
64111,281197.69388204045
87913,730550.3797268537
74838,99606.95977955978
69705,746834.3093444557
94629,920170.2984647835
56238,620108.2231364711
40093,258671.0169386145
91216,741607.3278799108
71775,52511.42946477068
50608,561881.0465471054
83017,794226.569948803
73238,617083.4776474886
94222,224328.14117921455
38691,470158.90840404015
23004,276681.70848726184
82093,142436.32664506222
55,272958.9371874176
74830,692275.4076317681
95501,779735.7638822084
56867,464711.70193536655
38407,537219.2573626386
43517,842807.3192252202
73451,331979.9692021985
59563,155935.16139293928
54718,955060.7835083693
334,807440.5045004038
56260,369005.96580009104
73535,222142.49690943694
68657,292480.77878680953
33809,105918.69465491714
58294,6618.637585668585
94832,270913.4288721318
54668,719678.2297585378
73547,914770.1663285291
81044,888386.6773592994
22959,581017.7125051515
45026,370010.1246751094
27842,793424.5175922917
18953,170383.7347575397
58043,611863.4732398936
85719,933134.1070400539
76467,820880.4323565338
79726,55946.04968732453
21903,656443.8610265803
76046,236138.57600475376
75019,260686.52217294893
46508,74734.53231402894
6431,728764.4371984828
70693,879772.9119458831
55530,262950.8419224228
17951,285625.7035151308
92497,354977.0725155321
85322,889600.8023217266
61254,293628.6014544923
45968,242.12303633156918
16123,823582.4241888309
64900,15409.64065611398
21914,856212.814376961
2216,343186.7106128567
4582,69896.5208956544
17867,546676.4839151978
90932,474420.5717374041
23502,895029.1535540161
98793,604072.8104346457
92603,113810.25126369954
85032,64094.7646644119
53522,610262.5247782917
22180,322251.2808892592
53169,524475.7205250206
16725,204323.09775289224
9543,901318.972877085
83260,421051.5762661446
24994,528168.6293539596
45193,101010.31069623555
17761,659141.1552077323
79133,231722.33112014714
17328,952781.3307856626
82180,235746.9451133183
77460,288515.0284994956
38304,560832.7785375038
90641,119134.61102065584
52833,616652.1335882284
94782,497798.7887802108
70244,724982.396675541
4171,792208.8162541277
70156,359221.83937935566
2121,712048.5856587726
72347,884629.0736301036
93375,975859.3305966369
51224,414766.2807285958
37787,421372.61261181685
30969,708973.5788697549
23870,923846.1435209288
84286,656000.1695300488
38575,786772.9721720181
13705,538701.7937673476
61222,677346.5562922269
35044,880415.1355979886
57961,667881.099500903
55400,809851.7128116341
58474,123840.6380005346
91018,85522.16164302385
42357,406402.5578171476
56640,847679.4092017431
16318,849889.8914110994
13828,21006.44544881735
55938,214873.55197285078
54325,320967.3864764873
84698,746428.5601657501
90047,363881.9618151528
45053,423210.8430230797
78240,441215.50496808987
36983,399904.80274546996
47593,500144.89377901936
9936,800730.3603309051
10017,784832.67942485
34900,848085.9720629929
44879,457184.99626007804
76058,660409.144642234
89244,533858.4315442428
2839,613888.8868085275
78286,709149.8679950363
26042,402297.32142593706
50256,128699.53096257229
81256,929609.4788922273
46501,997664.5415317797
41465,187857.5528234552
27049,655067.2012184814
31296,829938.4959586447
59919,181336.1998214322
42964,994746.7442361588
84533,297578.4569802878
55174,844658.9920013436
35474,53571.466335995385
25835,129071.13666443675
69411,596684.6795932018
47698,752879.1135962536
55376,644627.9694362981
9492,356926.9553472768
58015,552171.8532045635
64457,268789.16832529125
46533,707514.0447792356
46240,864242.3451564711
27116,321577.6755070608
4292,6345.342868430274
84564,498152.9933664602
43270,135423.4906584727
71511,295434.03432144725
46920,989694.0713752318
70955,888602.2861951977
32511,688402.425409867
17116,196126.857950174
38880,979440.7090248183
28173,228024.17162070225
81140,44039.20657059587
7355,347192.5063695406
81612,860700.0056366157
78970,793926.9591305916
38588,202897.384972874
45382,344596.12987588573
59326,960316.8752133888
23132,816997.4827994653
64406,477416.90176812944
4262,579815.1725706388
48427,589374.0676542353
9231,815193.2124519702
5808,857737.7623652334
22397,316583.0191394923
94900,385510.41239070176
78480,689005.3020649083
17367,191771.21393223476
85864,432278.31975354254
34234,546419.1926464364
88898,760338.7501398065
23646,287050.1974378399
80722,221793.57612603364
84514,203564.1810062415
95431,703314.3997191616
88822,221921.0289389772
12048,103524.86358094464
4523,57256.944397262734
28448,553871.6708360101
80378,981852.6459113096
20175,916362.8930677731
4112,852086.6030441477
75816,251102.08286509846
14380,93804.16163550635
4458,718491.4134852875
45738,377718.5942339129
60375,369765.4519987648
88891,929404.4153147958
95803,963429.2746992883
10130,662426.8462324275
34233,998203.2383975517
15380,173150.6433081993
7911,845479.5156743972
11906,130183.2442999286
1290,220170.01448788136
96613,315891.34255564824
58906,727666.4480608843
53283,214325.3975020065
17685,79431.0947459075
98731,783172.3565004943
86493,713568.5314681239
5934,364968.7391291016
82922,426624.7114418204
89886,868638.9942550458
73627,461113.01189535164
4213,929060.2642933982
83386,619555.0986576315
50336,218724.74666672168
33982,802404.0791015516
88213,240025.37730323809
9231,154921.48335422509
97133,129404.16220823703
87801,158000.8354214255
35784,17772.198603049445
48434,247504.16136037977
57297,704291.5356710132
34179,292503.5721404914
97210,352434.88302276714
35638,972722.6529992278
15669,980737.5295228142
21835,935748.4991446598
70589,97436.9156519547
39779,771674.6317774887
39025,150905.6244215737
16873,251802.75583093517
13525,942744.7135259714
82303,980129.3379950188
44556,605436.1391243873
80787,258629.1393666076
30552,328831.64393809816
45675,345622.45394546614
18659,939048.2081817251
12800,680715.9942970028
71543,418960.0830502431
31342,720652.4020426803
41709,929063.4288407553
81365,962696.2749820363
35939,721734.3282502992
73257,803409.7882712989
35188,569886.3794100198
63007,291544.9209910394
68778,650765.0110899493
31679,156835.25604184734
78468,110303.54627254754
21914,818414.0006644942
33415,927481.2388037205
81316,687095.9430450258
47901,109100.64832084876
31155,317626.3635042204
58791,791397.7192294236
5203,850045.4970548126
4070,643477.9491516232
73544,60824.67237613225
89226,694068.5803960264
85504,95252.25075182608
14536,257977.91031823243
86618,691634.5650053025
88477,73618.60871686225
53813,588356.2045452648
95942,246484.08076286435
50756,470768.78488313704
32115,942947.5831810702
49287,707244.8099942114
95150,307669.0217079755
50351,548359.3038956064
10917,147890.0213058968
90938,663504.6114583156
41329,8849.093016143031
84975,623759.5742882504
90214,60317.08965208701
657,603854.1312058218
92605,166758.75293433326
31098,274035.72042275924
50915,86435.92207481104
57888,297830.5759439402
32360,327738.26639300067
12837,665504.7890105727
20026,536428.6099794868
13673,134358.99410321098
39248,238092.43822601202
9998,960524.1943181803
63514,942928.2144075485
54540,540791.5800651793
25444,12560.218910578837
72509,531665.9127570014
85694,139652.55011148713
33231,647919.3727323912
33095,825308.6365836696
48017,403983.49783672846
48797,993641.2856481618
17591,95604.24958360539
26647,308852.6882563008
12985,716271.7723905661
22218,821414.1250007234
36439,54599.9388066728
28261,482247.6298560038
45240,158967.4189066781
44875,412374.58070264675
53087,280226.7242489883
98492,316270.84109358594
24986,385724.66708374064
56224,860360.8454519779
49541,780484.9320158494
3447,269427.0333052278
8548,71059.91531917416
42214,841970.7333956419
90026,916264.8346328569
82763,106676.22034107901
97298,184146.64943802092
8470,919458.2123616696
68428,324487.4658902507
83178,125453.91663361943
65979,770187.8380047189
13585,411377.8439241084
82376,349782.7713615714
9484,940220.3044848527
93475,926247.2283576587
98565,320630.1088274331
95273,345741.7444944986
12200,351979.5366981483
72149,675322.5180660126
84345,275841.8786782006
75542,943250.5662717432
10170,785844.1920291579
37163,402995.9527292959
83144,518429.7504828921
45923,326637.8608072724
83638,387079.1550674777
30009,533526.0987196466
11700,881376.7773425081
95377,213653.55726927
59287,786988.7432865927
36236,211084.64546219746
44827,734819.3271196479
28813,314532.0431142516
68301,168675.42787198434
5391,38034.02563120684
6228,49589.1208120475
70279,130594.96980186325
75971,237790.09840363474
81471,337973.262389276
75781,854510.9518853058
96740,739820.0151167505
49406,39208.44585560185
52370,535681.1086835696
19339,961786.8113726834
19746,323879.56292210973
43936,743075.3781312774
89684,481458.8359887349
50604,167984.1418294172
27770,905162.2577155657
71671,393451.1468284755
5614,228145.01088317097
64477,190830.80373303252
47833,744184.9165850704
13605,935735.3156427725
41594,446395.2793706826
90607,969752.7127368298
86920,802670.1779967376
45121,743537.718806591
45215,967870.1921143488
64214,472389.3627913575
62833,140186.7203503512
12209,20064.897378003378
55482,481353.02109481255
71740,373681.0959043874
63669,784681.9104635237
82035,687646.4127157012
99852,538600.6423124222
13470,917612.1861327562
52277,289458.9165074905
91490,852449.1429982483
57772,921729.1028441326
20930,515394.8885500464
